Date,Labels,VIX_Close,Ratio_smoothed,Std_RUA,A067RL1Q156SBEA,Bullish Average,CPIAUCSL,CCI_Value,GOLDAMGBD228NLBM,GVZCLS,PSAVERT,UNRATE,MORTGAGE30US,DGS10,BCI,Recession,color_x,debt_x,restaurant_x,stocks_x,dow jones_x,housing_x,inflation_x,portfolio_x,revenue_x,credit_x,economics_x,markets_x,return_x,unemployment_x,cancer_x,growth_x,investment_x,money_x,religion_x,bonds_x,derivatives_x,headlines_x,hedge_x,marriage_x,isPartial_x,profit_x,ring_x,society_x,banks_x,bribery_x,greed_x,insider trading_x,wall street_x,bankruptcy,color_y,debt_y,investment_y,recession,stocks_y,dow jones_y,housing_y,inflation_y,portfolio_y,restaurant_y,credit_y,date_x,economics_y,markets_y,return_y,revenue_y,cancer_y,date_y,growth_y,money_y,religion_y,unemployment_y,profit_y,ring_y,society_y,bonds_y,derivatives_y,headlines_y,hedge_y,marriage_y,banks_y,bribery_y,greed_y,insider trading_y,isPartial_y,wall street_y
10/8/15,1,17.42,0.290000178,0.354179244,0.9,0.383676589,237.781,100.7929,1143.3,16.91,7.6,5,3.76,2.12,194.3,0,49,5,72,3,13,52,9,15,25,88,5,4,16,5,70,16,12,82,16,17,3,7,8,56,0,8,44,29,36,1,2,0,15,28,14,6,7,1,5,1,5,2,1,10,20,10/8/15,3,4,8,3,34,10/8/15,4,11,4,2,18,52,36,2,0,4,2,13,4,0,0,0,0,4
10/9/15,1,17.08,0.291642688,0.354168803,0.9,0.383676589,237.781,100.7929,1151.5,16.92,7.6,5,3.76,2.12,194.3,0,49,5,72,3,13,52,9,15,25,88,5,4,16,5,70,16,12,82,16,17,3,7,8,56,0,8,44,29,36,1,2,0,15,28,14,6,7,1,5,1,5,2,1,10,20,10/9/15,3,4,8,3,34,10/9/15,4,11,4,2,18,52,36,2,0,4,2,13,4,0,0,0,0,4
10/12/15,1,16.17,0.293285203,0.354021176,0.9,0.383676589,237.781,100.7929,1164.2,16.24,7.6,5,3.76,2.12,194.3,0,49,5,72,3,13,52,9,15,25,88,5,4,16,5,70,16,12,82,16,17,3,7,8,56,0,8,44,29,36,1,2,0,15,28,14,6,7,1,5,1,5,2,1,10,20,10/12/15,3,4,8,3,34,10/12/15,4,11,4,2,18,52,36,2,0,4,2,13,4,0,0,0,0,4
10/13/15,1,17.67,0.29492772,0.353956891,0.9,0.383676589,237.781,100.7929,1154.4,17.14,7.6,5,3.76,2.06,194.3,0,49,5,72,3,13,52,9,15,25,88,5,4,16,5,70,16,12,82,16,17,3,7,8,56,0,8,44,29,36,1,2,0,15,28,14,6,7,1,5,1,5,2,1,10,20,10/13/15,3,4,8,3,34,10/13/15,4,11,4,2,18,52,36,2,0,4,2,13,4,0,0,0,0,4
10/14/15,1,18.030001,0.29657024,0.353913684,0.9,0.383676589,237.781,100.7929,1173.7,18.35,7.6,5,3.76,1.99,194.3,0,49,5,72,3,13,52,9,15,25,88,5,4,16,5,70,16,12,82,16,17,3,7,8,56,0,8,44,29,36,1,2,0,15,28,14,6,7,1,5,1,5,2,1,10,20,10/14/15,3,4,8,3,34,10/14/15,4,11,4,2,18,52,36,2,0,4,2,13,4,0,0,0,0,4
10/15/15,1,16.049999,0.298212762,0.353780022,0.9,0.383787193,237.781,100.7929,1183.35,17.9,7.6,5,3.82,2.04,195.5,0,49,5,72,3,13,52,9,15,25,88,5,4,16,5,70,16,12,82,16,17,3,7,8,56,0,8,44,29,36,1,2,0,15,28,14,6,7,1,5,1,5,2,1,10,20,10/15/15,3,4,8,3,34,10/15/15,4,11,4,2,18,52,36,2,0,4,2,13,4,0,0,0,0,4
10/16/15,1,15.05,0.299855285,0.353743813,0.9,0.383787193,237.781,100.7929,1176.35,16.59,7.6,5,3.82,2.04,195.5,0,49,5,72,3,13,52,9,15,25,88,5,4,16,5,70,16,12,82,16,17,3,7,8,56,0,8,44,29,36,1,2,0,15,28,14,6,7,1,5,1,5,2,1,10,20,10/16/15,3,4,8,3,34,10/16/15,4,11,4,2,18,52,36,2,0,4,2,13,4,0,0,0,0,4
10/19/15,1,14.98,0.301497809,0.353409818,0.9,0.383787193,237.781,100.7929,1171.65,16.94,7.6,5,3.82,2.04,195.5,0,49,5,72,3,13,52,9,15,25,88,5,4,16,5,70,16,12,82,16,17,3,7,8,56,0,8,44,29,36,1,2,0,15,28,14,6,7,1,5,1,5,2,1,10,20,10/19/15,3,4,8,3,34,10/19/15,4,11,4,2,18,52,36,2,0,4,2,13,4,0,0,0,0,4
10/20/15,1,15.75,0.303140333,0.353297849,0.9,0.383787193,237.781,100.7929,1173.7,16.79,7.6,5,3.82,2.08,195.5,0,49,5,72,3,13,52,9,15,25,88,5,4,16,5,70,16,12,82,16,17,3,7,8,56,0,8,44,29,36,1,2,0,15,28,14,6,7,1,5,1,5,2,1,10,20,10/20/15,3,4,8,3,34,10/20/15,4,11,4,2,18,52,36,2,0,4,2,13,4,0,0,0,0,4
10/21/15,1,16.700001,0.304782857,0.353221336,0.9,0.383787193,237.781,100.7929,1174.4,15.9,7.6,5,3.82,2.04,195.5,0,49,5,72,3,13,52,9,15,25,88,5,4,16,5,70,16,12,82,16,17,3,7,8,56,0,8,44,29,36,1,2,0,15,28,14,6,7,1,5,1,5,2,1,10,20,10/21/15,3,4,8,3,34,10/21/15,4,11,4,2,18,52,36,2,0,4,2,13,4,0,0,0,0,4
10/22/15,1,14.45,0.30642538,0.353023786,0.9,0.383787193,237.781,100.7929,1166.45,15.59,7.6,5,3.79,2.04,196.1,0,49,5,72,3,13,52,9,15,25,88,5,4,16,5,70,16,12,82,16,17,3,7,8,56,0,8,44,29,36,1,2,0,15,28,14,6,7,1,5,1,5,2,1,10,20,10/22/15,3,4,8,3,34,10/22/15,4,11,4,2,18,52,36,2,0,4,2,13,4,0,0,0,0,4
10/23/15,1,14.46,0.308067902,0.352655607,0.9,0.383787193,237.781,100.7929,1171.55,15.59,7.6,5,3.79,2.09,196.1,0,49,5,72,3,13,52,9,15,25,88,5,4,16,5,70,16,12,82,16,17,3,7,8,56,0,8,44,29,36,1,2,0,15,28,14,6,7,1,5,1,5,2,1,10,20,10/23/15,3,4,8,3,34,10/23/15,4,11,4,2,18,52,36,2,0,4,2,13,4,0,0,0,0,4
10/26/15,1,15.29,0.309710422,0.352146047,0.9,0.383787193,237.781,100.7929,1168.5,15.78,7.6,5,3.79,2.07,196.1,0,49,5,72,3,13,52,9,15,25,88,5,4,16,5,70,16,12,82,16,17,3,7,8,56,0,8,44,29,36,1,2,0,15,28,14,6,7,1,5,1,5,2,1,10,20,10/26/15,3,4,8,3,34,10/26/15,4,11,4,2,18,52,36,2,0,4,2,13,4,0,0,0,0,4
10/27/15,1,15.43,0.31135294,0.351934485,0.9,0.383787193,237.781,100.7929,1165.75,15.3,7.6,5,3.79,2.05,196.1,0,49,5,72,3,13,52,9,15,25,88,5,4,16,5,70,16,12,82,16,17,3,7,8,56,0,8,44,29,36,1,2,0,15,28,14,6,7,1,5,1,5,2,1,10,20,10/27/15,3,4,8,3,34,10/27/15,4,11,4,2,18,52,36,2,0,4,2,13,4,0,0,0,0,4
10/28/15,1,14.33,0.312995454,0.351705482,0.9,0.383787193,237.781,100.7929,1171.5,15.63,7.6,5,3.79,2.1,196.1,0,49,5,72,3,13,52,9,15,25,88,5,4,16,5,70,16,12,82,16,17,3,7,8,56,0,8,44,29,36,1,2,0,15,28,14,6,7,1,5,1,5,2,1,10,20,10/28/15,3,4,8,3,34,10/28/15,4,11,4,2,18,52,36,2,0,4,2,13,4,0,0,0,0,4
10/29/15,1,14.61,0.314637964,0.351482748,0.9,0.383859086,237.781,100.7929,1159,15.77,7.6,5,3.76,2.19,196.1,0,49,5,72,3,13,52,9,15,25,88,5,4,16,5,70,16,12,82,16,17,3,7,8,56,0,8,44,29,36,1,2,0,15,28,14,6,7,1,5,1,5,2,1,10,20,10/29/15,3,4,8,3,34,10/29/15,4,11,4,2,18,52,36,2,0,4,2,13,4,0,0,0,0,4
10/30/15,1,15.07,0.31628047,0.351267181,0.9,0.383859086,237.781,100.7929,1147.75,15.39,7.6,5,3.76,2.16,196.1,0,49,5,72,3,13,52,9,15,25,88,5,4,16,5,70,16,12,82,16,17,3,7,8,56,0,8,44,29,36,1,2,0,15,28,14,6,7,1,5,1,5,2,1,10,20,10/30/15,3,4,8,3,34,10/30/15,4,11,4,2,18,52,36,2,0,4,2,13,4,0,0,0,0,4
11/2/15,1,14.15,0.31792297,0.351474362,0.9,0.383859086,238.016,100.8136,1135.8,15.28,7.2,5.1,3.76,2.2,196.1,0,50,4,72,3,9,50,9,15,23,88,5,4,16,5,57,16,11,82,18,17,3,8,7,55,0,8,45,28,37,1,3,0,14,25,16,4,7,1,5,1,5,1,1,11,17,11/2/15,2,3,9,3,14,11/2/15,4,11,4,2,17,53,30,2,0,4,1,12,5,0,0,0,0,4
11/3/15,1,14.54,0.319565462,0.351244266,0.9,0.383859086,238.016,100.8136,1130.9,17.19,7.2,5.1,3.76,2.23,196.1,0,50,4,72,3,9,50,9,15,23,88,5,4,16,5,57,16,11,82,18,17,3,8,7,55,0,8,45,28,37,1,3,0,14,25,16,4,7,1,5,1,5,1,1,11,17,11/3/15,2,3,9,3,14,11/3/15,4,11,4,2,17,53,30,2,0,4,1,12,5,0,0,0,0,4
11/4/15,1,15.51,0.321207946,0.351018469,0.9,0.383859086,238.016,100.8136,1118,18.02,7.2,5.1,3.76,2.25,196.1,0,50,4,72,3,9,50,9,15,23,88,5,4,16,5,57,16,11,82,18,17,3,8,7,55,0,8,45,28,37,1,3,0,14,25,16,4,7,1,5,1,5,1,1,11,17,11/4/15,2,3,9,3,14,11/4/15,4,11,4,2,17,53,30,2,0,4,1,12,5,0,0,0,0,4
11/5/15,1,15.05,0.32285042,0.350802496,0.9,0.383899637,238.016,100.8136,1107.3,17.82,7.2,5.1,3.87,2.26,195.9,0,50,4,72,3,9,50,9,15,23,88,5,4,16,5,57,16,11,82,18,17,3,8,7,55,0,8,45,28,37,1,3,0,14,25,16,4,7,1,5,1,5,1,1,11,17,11/5/15,2,3,9,3,14,11/5/15,4,11,4,2,17,53,30,2,0,4,1,12,5,0,0,0,0,4
11/6/15,1,14.33,0.324492882,0.350646002,0.9,0.383899637,238.016,100.8136,1107.7,17.36,7.2,5.1,3.87,2.34,195.9,0,50,4,72,3,9,50,9,15,23,88,5,4,16,5,57,16,11,82,18,17,3,8,7,55,0,8,45,28,37,1,3,0,14,25,16,4,7,1,5,1,5,1,1,11,17,11/6/15,2,3,9,3,14,11/6/15,4,11,4,2,17,53,30,2,0,4,1,12,5,0,0,0,0,4
11/9/15,1,16.52,0.326135329,0.349380275,0.9,0.383899637,238.016,100.8136,1095.6,17.55,7.2,5.1,3.87,2.36,195.9,0,50,4,72,3,9,50,9,15,23,88,5,4,16,5,57,16,11,82,18,17,3,8,7,55,0,8,45,28,37,1,3,0,14,25,16,4,7,1,5,1,5,1,1,11,17,11/9/15,2,3,9,3,14,11/9/15,4,11,4,2,17,53,30,2,0,4,1,12,5,0,0,0,0,4
11/10/15,1,15.29,0.327777758,0.349148836,0.9,0.383899637,238.016,100.8136,1092.5,17.36,7.2,5.1,3.87,2.32,195.9,0,50,4,72,3,9,50,9,15,23,88,5,4,16,5,57,16,11,82,18,17,3,8,7,55,0,8,45,28,37,1,3,0,14,25,16,4,7,1,5,1,5,1,1,11,17,11/10/15,2,3,9,3,14,11/10/15,4,11,4,2,17,53,30,2,0,4,1,12,5,0,0,0,0,4
11/11/15,1,16.059999,0.329420163,0.34891891,0.9,0.383899637,238.016,100.8136,1088.6,17.89,7.2,5.1,3.87,2.32,195.9,0,50,4,72,3,9,50,9,15,23,88,5,4,16,5,57,16,11,82,18,17,3,8,7,55,0,8,45,28,37,1,3,0,14,25,16,4,7,1,5,1,5,1,1,11,17,11/11/15,2,3,9,3,14,11/11/15,4,11,4,2,17,53,30,2,0,4,1,12,5,0,0,0,0,4
11/12/15,1,18.370001,0.331062539,0.348265318,0.9,0.38394641,238.016,100.8136,1087.6,18.47,7.2,5.1,3.98,2.32,195.7,0,50,4,72,3,9,50,9,15,23,88,5,4,16,5,57,16,11,82,18,17,3,8,7,55,0,8,45,28,37,1,3,0,14,25,16,4,7,1,5,1,5,1,1,11,17,11/12/15,2,3,9,3,14,11/12/15,4,11,4,2,17,53,30,2,0,4,1,12,5,0,0,0,0,4
11/13/15,1,20.08,0.332704876,0.347574174,0.9,0.38394641,238.016,100.8136,1083.75,18.29,7.2,5.1,3.98,2.28,195.7,0,50,4,72,3,9,50,9,15,23,88,5,4,16,5,57,16,11,82,18,17,3,8,7,55,0,8,45,28,37,1,3,0,14,25,16,4,7,1,5,1,5,1,1,11,17,11/13/15,2,3,9,3,14,11/13/15,4,11,4,2,17,53,30,2,0,4,1,12,5,0,0,0,0,4
11/16/15,1,18.16,0.334347162,0.34478401,0.9,0.38394641,238.016,100.8136,1094.5,18.5,7.2,5.1,3.98,2.27,195.7,0,50,4,72,3,9,50,9,15,23,88,5,4,16,5,57,16,11,82,18,17,3,8,7,55,0,8,45,28,37,1,3,0,14,25,16,4,7,1,5,1,5,1,1,11,17,11/16/15,2,3,9,3,14,11/16/15,4,11,4,2,17,53,30,2,0,4,1,12,5,0,0,0,0,4
11/17/15,1,18.84,0.335989365,0.344555601,0.9,0.38394641,238.016,100.8136,1080.8,20.17,7.2,5.1,3.98,2.25,195.7,0,50,4,72,3,9,50,9,15,23,88,5,4,16,5,57,16,11,82,18,17,3,8,7,55,0,8,45,28,37,1,3,0,14,25,16,4,7,1,5,1,5,1,1,11,17,11/17/15,2,3,9,3,14,11/17/15,4,11,4,2,17,53,30,2,0,4,1,12,5,0,0,0,0,4
11/18/15,1,16.85,0.337631418,0.344340459,0.9,0.38394641,238.016,100.8136,1070.5,19.4,7.2,5.1,3.98,2.27,195.7,0,50,4,72,3,9,50,9,15,23,88,5,4,16,5,57,16,11,82,18,17,3,8,7,55,0,8,45,28,37,1,3,0,14,25,16,4,7,1,5,1,5,1,1,11,17,11/18/15,2,3,9,3,14,11/18/15,4,11,4,2,17,53,30,2,0,4,1,12,5,0,0,0,0,4
11/19/15,1,16.99,0.339273108,0.343737381,0.9,0.38399723,238.016,100.8136,1073.1,18.04,7.2,5.1,3.97,2.24,195.1,0,50,4,72,3,9,50,9,15,23,88,5,4,16,5,57,16,11,82,18,17,3,8,7,55,0,8,45,28,37,1,3,0,14,25,16,4,7,1,5,1,5,1,1,11,17,11/19/15,2,3,9,3,14,11/19/15,4,11,4,2,17,53,30,2,0,4,1,12,5,0,0,0,0,4
11/20/15,1,15.47,0.340913776,0.343121807,0.9,0.38399723,238.016,100.8136,1085.15,17.26,7.2,5.1,3.97,2.26,195.1,0,50,4,72,3,9,50,9,15,23,88,5,4,16,5,57,16,11,82,18,17,3,8,7,55,0,8,45,28,37,1,3,0,14,25,16,4,7,1,5,1,5,1,1,11,17,11/20/15,2,3,9,3,14,11/20/15,4,11,4,2,17,53,30,2,0,4,1,12,5,0,0,0,0,4
11/23/15,1,15.62,0.34253584,0.342164426,0.9,0.38399723,238.016,100.8136,1068.35,17.7,7.2,5.1,3.97,2.25,195.1,0,50,4,72,3,9,50,9,15,23,88,5,4,16,5,57,16,11,82,18,17,3,8,7,55,0,8,45,28,37,1,3,0,14,25,16,4,7,1,5,1,5,1,1,11,17,11/23/15,2,3,9,3,14,11/23/15,4,11,4,2,17,53,30,2,0,4,1,12,5,0,0,0,0,4
11/24/15,1,15.93,0.344115602,0.341952841,0.9,0.38399723,238.016,100.8136,1073,16.72,7.2,5.1,3.97,2.24,195.1,0,50,4,72,3,9,50,9,15,23,88,5,4,16,5,57,16,11,82,18,17,3,8,7,55,0,8,45,28,37,1,3,0,14,25,16,4,7,1,5,1,5,1,1,11,17,11/24/15,2,3,9,3,14,11/24/15,4,11,4,2,17,53,30,2,0,4,1,12,5,0,0,0,0,4
11/25/15,0,15.19,0.344988474,0.341740556,0.9,0.38399723,238.016,100.8136,1072.2,16.39,7.2,5.1,3.95,2.23,195.1,0,50,4,72,3,9,50,9,15,23,88,5,4,16,5,57,16,11,82,18,17,3,8,7,55,0,8,45,28,37,1,3,0,14,25,16,4,7,1,5,1,5,1,1,11,17,11/25/15,2,3,9,3,14,11/25/15,4,11,4,2,17,53,30,2,0,4,1,12,5,0,0,0,0,4
11/27/15,0,15.12,0.341707978,0.341004095,0.9,0.384031301,238.016,100.8136,1064.65,17.16,7.2,5.1,3.95,2.22,196.3,0,50,4,72,3,9,50,9,15,23,88,5,4,16,5,57,16,11,82,18,17,3,8,7,55,0,8,45,28,37,1,3,0,14,25,16,4,7,1,5,1,5,1,1,11,17,11/27/15,2,3,9,3,14,11/27/15,4,11,4,2,17,53,30,2,0,4,1,12,5,0,0,0,0,4
11/30/15,0,16.129999,0.338384173,0.340101752,0.9,0.384031301,238.016,100.8136,1055.65,16.91,7.2,5.1,3.95,2.21,196.3,0,50,4,72,3,9,50,9,15,23,88,5,4,16,5,57,16,11,82,18,17,3,8,7,55,0,8,45,28,37,1,3,0,14,25,16,4,7,1,5,1,5,1,1,11,17,11/30/15,2,3,9,3,14,11/30/15,4,11,4,2,17,53,30,2,0,4,1,12,5,0,0,0,0,4
12/1/15,0,14.67,0.335059156,0.339886448,0.9,0.384031301,237.817,100.7566,1069.25,16.62,7.3,5,3.95,2.15,196.3,0,50,4,79,3,11,46,9,13,22,91,4,4,18,5,54,14,10,88,16,16,2,7,7,55,0,7,50,26,36,0,2,0,15,25,16,4,6,1,6,1,4,1,0,10,18,12/1/15,2,3,9,3,13,12/1/15,3,12,4,1,14,56,38,3,0,3,2,13,5,0,0,0,0,4
12/2/15,0,15.91,0.331733524,0.339697418,0.9,0.384031301,237.817,100.7566,1066.9,17.36,7.3,5,3.95,2.18,196.3,0,50,4,79,3,11,46,9,13,22,91,4,4,18,5,54,14,10,88,16,16,2,7,7,55,0,7,50,26,36,0,2,0,15,25,16,4,6,1,6,1,4,1,0,10,18,12/2/15,2,3,9,3,13,12/2/15,3,12,4,1,14,56,38,3,0,3,2,13,5,0,0,0,0,4
12/3/15,0,18.110001,0.328407594,0.339191915,0.9,0.384022229,237.817,100.7566,1050.6,17.76,7.3,5,3.93,2.33,196.8,0,50,4,79,3,11,46,9,13,22,91,4,4,18,5,54,14,10,88,16,16,2,7,7,55,0,7,50,26,36,0,2,0,15,25,16,4,6,1,6,1,4,1,0,10,18,12/3/15,2,3,9,3,13,12/3/15,3,12,4,1,14,56,38,3,0,3,2,13,5,0,0,0,0,4
12/4/15,0,14.81,0.325081483,0.338599604,0.9,0.384022229,237.817,100.7566,1063,15.96,7.3,5,3.93,2.28,196.8,0,50,4,79,3,11,46,9,13,22,91,4,4,18,5,54,14,10,88,16,16,2,7,7,55,0,7,50,26,36,0,2,0,15,25,16,4,6,1,6,1,4,1,0,10,18,12/4/15,2,3,9,3,13,12/4/15,3,12,4,1,14,56,38,3,0,3,2,13,5,0,0,0,0,4
12/7/15,0,15.84,0.321755236,0.337543255,0.9,0.384022229,237.817,100.7566,1082.7,16.23,7.3,5,3.93,2.23,196.8,0,50,4,79,3,11,46,9,13,22,91,4,4,18,5,54,14,10,88,16,16,2,7,7,55,0,7,50,26,36,0,2,0,15,25,16,4,6,1,6,1,4,1,0,10,18,12/7/15,2,3,9,3,13,12/7/15,3,12,4,1,14,56,38,3,0,3,2,13,5,0,0,0,0,4
12/8/15,0,17.6,0.318428895,0.337404801,0.9,0.384022229,237.817,100.7566,1071.75,16.12,7.3,5,3.93,2.24,196.8,0,50,4,79,3,11,46,9,13,22,91,4,4,18,5,54,14,10,88,16,16,2,7,7,55,0,7,50,26,36,0,2,0,15,25,16,4,6,1,6,1,4,1,0,10,18,12/8/15,2,3,9,3,13,12/8/15,3,12,4,1,14,56,38,3,0,3,2,13,5,0,0,0,0,4
12/9/15,0,19.610001,0.315102486,0.337303701,0.9,0.384022229,237.817,100.7566,1078.4,17.39,7.3,5,3.93,2.22,196.8,0,50,4,79,3,11,46,9,13,22,91,4,4,18,5,54,14,10,88,16,16,2,7,7,55,0,7,50,26,36,0,2,0,15,25,16,4,6,1,6,1,4,1,0,10,18,12/9/15,2,3,9,3,13,12/9/15,3,12,4,1,14,56,38,3,0,3,2,13,5,0,0,0,0,4
12/10/15,0,19.34,0.311776026,0.336892898,0.9,0.383977893,237.817,100.7566,1072,17.07,7.3,5,3.95,2.24,196,0,50,4,79,3,11,46,9,13,22,91,4,4,18,5,54,14,10,88,16,16,2,7,7,55,0,7,50,26,36,0,2,0,15,25,16,4,6,1,6,1,4,1,0,10,18,12/10/15,2,3,9,3,13,12/10/15,3,12,4,1,14,56,38,3,0,3,2,13,5,0,0,0,0,4
12/11/15,0,24.389999,0.308449526,0.336685445,0.9,0.383977893,237.817,100.7566,1067.2,18.16,7.3,5,3.95,2.13,196,0,50,4,79,3,11,46,9,13,22,91,4,4,18,5,54,14,10,88,16,16,2,7,7,55,0,7,50,26,36,0,2,0,15,25,16,4,6,1,6,1,4,1,0,10,18,12/11/15,2,3,9,3,13,12/11/15,3,12,4,1,14,56,38,3,0,3,2,13,5,0,0,0,0,4
12/14/15,0,22.73,0.305122993,0.335482511,0.9,0.383977893,237.817,100.7566,1068,19.05,7.3,5,3.95,2.23,196,0,50,4,79,3,11,46,9,13,22,91,4,4,18,5,54,14,10,88,16,16,2,7,7,55,0,7,50,26,36,0,2,0,15,25,16,4,6,1,6,1,4,1,0,10,18,12/14/15,2,3,9,3,13,12/14/15,3,12,4,1,14,56,38,3,0,3,2,13,5,0,0,0,0,4
12/15/15,0,20.950001,0.301796433,0.335396528,0.9,0.383977893,237.817,100.7566,1069.15,18.09,7.3,5,3.95,2.28,196,0,50,4,79,3,11,46,9,13,22,91,4,4,18,5,54,14,10,88,16,16,2,7,7,55,0,7,50,26,36,0,2,0,15,25,16,4,6,1,6,1,4,1,0,10,18,12/15/15,2,3,9,3,13,12/15/15,3,12,4,1,14,56,38,3,0,3,2,13,5,0,0,0,0,4
12/16/15,0,17.860001,0.298469848,0.335246626,0.9,0.383977893,237.817,100.7566,1065.75,15.41,7.3,5,3.95,2.3,196,0,50,4,79,3,11,46,9,13,22,91,4,4,18,5,54,14,10,88,16,16,2,7,7,55,0,7,50,26,36,0,2,0,15,25,16,4,6,1,6,1,4,1,0,10,18,12/16/15,2,3,9,3,13,12/16/15,3,12,4,1,14,56,38,3,0,3,2,13,5,0,0,0,0,4
12/17/15,0,18.940001,0.295143242,0.33495148,0.9,0.383941532,237.817,100.7566,1065.85,16.06,7.3,5,3.97,2.24,195.6,0,50,4,79,3,11,46,9,13,22,91,4,4,18,5,54,14,10,88,16,16,2,7,7,55,0,7,50,26,36,0,2,0,15,25,16,4,6,1,6,1,4,1,0,10,18,12/17/15,2,3,9,3,13,12/17/15,3,12,4,1,14,56,38,3,0,3,2,13,5,0,0,0,0,4
12/18/15,0,20.700001,0.291816619,0.334978416,0.9,0.383941532,237.817,100.7566,1055.25,15.06,7.3,5,3.97,2.19,195.6,0,50,4,79,3,11,46,9,13,22,91,4,4,18,5,54,14,10,88,16,16,2,7,7,55,0,7,50,26,36,0,2,0,15,25,16,4,6,1,6,1,4,1,0,10,18,12/18/15,2,3,9,3,13,12/18/15,3,12,4,1,14,56,38,3,0,3,2,13,5,0,0,0,0,4
12/21/15,0,18.700001,0.288489983,0.334049824,0.9,0.383941532,237.817,100.7566,1071.15,15.32,7.3,5,3.97,2.2,195.6,0,50,4,79,3,11,46,9,13,22,91,4,4,18,5,54,14,10,88,16,16,2,7,7,55,0,7,50,26,36,0,2,0,15,25,16,4,6,1,6,1,4,1,0,10,18,12/21/15,2,3,9,3,13,12/21/15,3,12,4,1,14,56,38,3,0,3,2,13,5,0,0,0,0,4
12/22/15,0,16.6,0.285163333,0.334052235,0.9,0.383941532,237.817,100.7566,1077,15.17,7.3,5,3.97,2.24,195.6,0,50,4,79,3,11,46,9,13,22,91,4,4,18,5,54,14,10,88,16,16,2,7,7,55,0,7,50,26,36,0,2,0,15,25,16,4,6,1,6,1,4,1,0,10,18,12/22/15,2,3,9,3,13,12/22/15,3,12,4,1,14,56,38,3,0,3,2,13,5,0,0,0,0,4
12/23/15,0,15.57,0.281836673,0.333980815,0.9,0.383941532,237.817,100.7566,1071.5,14.94,7.3,5,3.97,2.27,195.6,0,50,4,79,3,11,46,9,13,22,91,4,4,18,5,54,14,10,88,16,16,2,7,7,55,0,7,50,26,36,0,2,0,15,25,16,4,6,1,6,1,4,1,0,10,18,12/23/15,2,3,9,3,13,12/23/15,3,12,4,1,14,56,38,3,0,3,2,13,5,0,0,0,0,4
12/24/15,0,15.74,0.278510004,0.333314034,0.9,0.383924714,237.817,100.7566,1071.9,15.02,7.3,5,3.96,2.25,196.7,0,50,4,79,3,11,46,9,13,22,91,4,4,18,5,54,14,10,88,16,16,2,7,7,55,0,7,50,26,36,0,2,0,15,25,16,4,6,1,6,1,4,1,0,10,18,12/24/15,2,3,9,3,13,12/24/15,3,12,4,1,14,56,38,3,0,3,2,13,5,0,0,0,0,4
12/28/15,0,16.91,0.275183326,0.331021429,0.9,0.383924714,237.817,100.7566,1071.9,16.06,7.3,5,3.96,2.24,196.7,0,50,4,79,3,11,46,9,13,22,91,4,4,18,5,54,14,10,88,16,16,2,7,7,55,0,7,50,26,36,0,2,0,15,25,16,4,6,1,6,1,4,1,0,10,18,12/28/15,2,3,9,3,13,12/28/15,3,12,4,1,14,56,38,3,0,3,2,13,5,0,0,0,0,4
12/29/15,0,16.08,0.271856642,0.330844638,0.9,0.383924714,237.817,100.7566,1067.25,15.22,7.3,5,3.96,2.32,196.7,0,50,4,79,3,11,46,9,13,22,91,4,4,18,5,54,14,10,88,16,16,2,7,7,55,0,7,50,26,36,0,2,0,15,25,16,4,6,1,6,1,4,1,0,10,18,12/29/15,2,3,9,3,13,12/29/15,3,12,4,1,14,56,38,3,0,3,2,13,5,0,0,0,0,4
12/30/15,0,17.290001,0.268529953,0.330695675,0.9,0.383924714,237.817,100.7566,1067.8,15.25,7.3,5,3.96,2.31,196.7,0,50,4,79,3,11,46,9,13,22,91,4,4,18,5,54,14,10,88,16,16,2,7,7,55,0,7,50,26,36,0,2,0,15,25,16,4,6,1,6,1,4,1,0,10,18,12/30/15,2,3,9,3,13,12/30/15,3,12,4,1,14,56,38,3,0,3,2,13,5,0,0,0,0,4
12/31/15,0,18.209999,0.265203259,0.330238604,0.9,0.383924714,237.817,100.7566,1062.25,14.99,7.3,5,4.01,2.27,198.1,0,50,4,79,3,11,46,9,13,22,91,4,4,18,5,54,14,10,88,16,16,2,7,7,55,0,7,50,26,36,0,2,0,15,25,16,4,6,1,6,1,4,1,0,10,18,12/31/15,2,3,9,3,13,12/31/15,3,12,4,1,14,56,38,3,0,3,2,13,5,0,0,0,0,4
1/4/16,0,20.700001,0.261876562,0.329622339,2.7,0.383924714,237.833,100.5905,1072.7,16.07,7.7,4.9,4.01,2.24,198.1,1,49,5,77,4,22,57,8,15,25,84,4,4,19,6,62,16,12,91,14,17,2,7,8,58,0,8,48,26,37,1,2,0,17,32,13,5,7,3,9,2,5,1,0,10,18,1/4/16,3,5,9,3,18,1/4/16,4,12,3,2,16,60,32,3,0,3,2,12,5,0,0,0,0,5
1/5/16,0,19.34,0.258549864,0.330003334,2.7,0.383924714,237.833,100.5905,1078,15.2,7.7,4.9,4.01,2.25,198.1,1,49,5,77,4,22,57,8,15,25,84,4,4,19,6,62,16,12,91,14,17,2,7,8,58,0,8,48,26,37,1,2,0,17,32,13,5,7,3,9,2,5,1,0,10,18,1/5/16,3,5,9,3,18,1/5/16,4,12,3,2,16,60,32,3,0,3,2,12,5,0,0,0,0,5
