Date,Labels,VIX_Close,A067RL1Q156SBEA,Bullish Average,CPIAUCSL,CCI_Value,GOLDAMGBD228NLBM,PSAVERT,UNRATE,MORTGAGE30US,DGS10,BCI,Recession,color_x,debt_x,restaurant_x,stocks_x,dow jones_x,housing_x,inflation_x,portfolio_x,revenue_x,credit_x,economics_x,markets_x,return_x,unemployment_x,cancer_x,growth_x,investment_x,money_x,religion_x,bonds_x,derivatives_x,headlines_x,hedge_x,marriage_x,profit_x,ring_x,society_x,banks_x,bribery_x,greed_x,insider trading_x,wall street_x,bankruptcy,color_y,debt_y,investment_y,recession,stocks_y,dow jones_y,housing_y,inflation_y,portfolio_y,restaurant_y,credit_y,economics_y,markets_y,return_y,revenue_y,cancer_y,growth_y,money_y,religion_y,unemployment_y,profit_y,ring_y,society_y,bonds_y,derivatives_y,headlines_y,hedge_y,marriage_y,banks_y,bribery_y,insider trading_y,wall street_y
3/3/15,1,13.86,5,0.384907437,236.005,100.4577,1207.75,7.4,5.4,3.8,2.12,190.2,0,52,5,72,4,10,58,10,16,32,90,5,3,16,6,54,16,13,87,15,18,3,7,8,61,8,43,30,38,1,2,0,17,28,12,5,8,1,5,1,5,2,1,8,17,3,3,7,3,15,4,10,3,2,15,46,34,3,0,3,1,22,4,1,0,3
3/4/15,1,14.23,5,0.384907437,236.005,100.4577,1204.25,7.4,5.4,3.8,2.12,190.2,0,52,5,72,4,10,58,10,16,32,90,5,3,16,6,54,16,13,87,15,18,3,7,8,61,8,43,30,38,1,2,0,17,28,12,5,8,1,5,1,5,2,1,8,17,3,3,7,3,15,4,10,3,2,15,46,34,3,0,3,1,22,4,1,0,3
3/5/15,1,14.04,5,0.384907437,236.005,100.4577,1199.75,7.4,5.4,3.75,2.11,190.4,0,52,5,72,4,10,58,10,16,32,90,5,3,16,6,54,16,13,87,15,18,3,7,8,61,8,43,30,38,1,2,0,17,28,12,5,8,1,5,1,5,2,1,8,17,3,3,7,3,15,4,10,3,2,15,46,34,3,0,3,1,22,4,1,0,3
3/6/15,1,15.2,5,0.384907437,236.005,100.4577,1196.5,7.4,5.4,3.75,2.24,190.4,0,52,5,72,4,10,58,10,16,32,90,5,3,16,6,54,16,13,87,15,18,3,7,8,61,8,43,30,38,1,2,0,17,28,12,5,8,1,5,1,5,2,1,8,17,3,3,7,3,15,4,10,3,2,15,46,34,3,0,3,1,22,4,1,0,3
3/9/15,1,15.06,5,0.384907437,236.005,100.4577,1173.75,7.4,5.4,3.75,2.2,190.4,0,52,5,72,4,10,58,10,16,32,90,5,3,16,6,54,16,13,87,15,18,3,7,8,61,8,43,30,38,1,2,0,17,28,12,5,8,1,5,1,5,2,1,8,17,3,3,7,3,15,4,10,3,2,15,46,34,3,0,3,1,22,4,1,0,3
3/10/15,1,16.690001,5,0.384907437,236.005,100.4577,1161,7.4,5.4,3.75,2.14,190.4,0,52,5,72,4,10,58,10,16,32,90,5,3,16,6,54,16,13,87,15,18,3,7,8,61,8,43,30,38,1,2,0,17,28,12,5,8,1,5,1,5,2,1,8,17,3,3,7,3,15,4,10,3,2,15,46,34,3,0,3,1,22,4,1,0,3
3/11/15,1,16.870001,5,0.384907437,236.005,100.4577,1158.75,7.4,5.4,3.75,2.11,190.4,0,52,5,72,4,10,58,10,16,32,90,5,3,16,6,54,16,13,87,15,18,3,7,8,61,8,43,30,38,1,2,0,17,28,12,5,8,1,5,1,5,2,1,8,17,3,3,7,3,15,4,10,3,2,15,46,34,3,0,3,1,22,4,1,0,3
3/12/15,1,15.42,5,0.384907437,236.005,100.4577,1161.25,7.4,5.4,3.86,2.1,190,0,52,5,72,4,10,58,10,16,32,90,5,3,16,6,54,16,13,87,15,18,3,7,8,61,8,43,30,38,1,2,0,17,28,12,5,8,1,5,1,5,2,1,8,17,3,3,7,3,15,4,10,3,2,15,46,34,3,0,3,1,22,4,1,0,3
3/13/15,1,16,5,0.384907437,236.005,100.4577,1156.5,7.4,5.4,3.86,2.13,190,0,52,5,72,4,10,58,10,16,32,90,5,3,16,6,54,16,13,87,15,18,3,7,8,61,8,43,30,38,1,2,0,17,28,12,5,8,1,5,1,5,2,1,8,17,3,3,7,3,15,4,10,3,2,15,46,34,3,0,3,1,22,4,1,0,3
3/16/15,1,15.61,5,0.384907437,236.005,100.4577,1157,7.4,5.4,3.86,2.1,190,0,52,5,72,4,10,58,10,16,32,90,5,3,16,6,54,16,13,87,15,18,3,7,8,61,8,43,30,38,1,2,0,17,28,12,5,8,1,5,1,5,2,1,8,17,3,3,7,3,15,4,10,3,2,15,46,34,3,0,3,1,22,4,1,0,3
3/17/15,1,15.66,5,0.384907437,236.005,100.4577,1154.75,7.4,5.4,3.86,2.06,190,0,52,5,72,4,10,58,10,16,32,90,5,3,16,6,54,16,13,87,15,18,3,7,8,61,8,43,30,38,1,2,0,17,28,12,5,8,1,5,1,5,2,1,8,17,3,3,7,3,15,4,10,3,2,15,46,34,3,0,3,1,22,4,1,0,3
3/18/15,1,13.97,5,0.384907437,236.005,100.4577,1149,7.4,5.4,3.86,1.93,190,0,52,5,72,4,10,58,10,16,32,90,5,3,16,6,54,16,13,87,15,18,3,7,8,61,8,43,30,38,1,2,0,17,28,12,5,8,1,5,1,5,2,1,8,17,3,3,7,3,15,4,10,3,2,15,46,34,3,0,3,1,22,4,1,0,3
3/19/15,1,14.07,5,0.384907437,236.005,100.4577,1164,7.4,5.4,3.78,1.98,190.2,0,52,5,72,4,10,58,10,16,32,90,5,3,16,6,54,16,13,87,15,18,3,7,8,61,8,43,30,38,1,2,0,17,28,12,5,8,1,5,1,5,2,1,8,17,3,3,7,3,15,4,10,3,2,15,46,34,3,0,3,1,22,4,1,0,3
3/20/15,1,13.02,5,0.384907437,236.005,100.4577,1171.75,7.4,5.4,3.78,1.93,190.2,0,52,5,72,4,10,58,10,16,32,90,5,3,16,6,54,16,13,87,15,18,3,7,8,61,8,43,30,38,1,2,0,17,28,12,5,8,1,5,1,5,2,1,8,17,3,3,7,3,15,4,10,3,2,15,46,34,3,0,3,1,22,4,1,0,3
3/23/15,1,13.41,5,0.384907437,236.005,100.4577,1181.4,7.4,5.4,3.78,1.92,190.2,0,52,5,72,4,10,58,10,16,32,90,5,3,16,6,54,16,13,87,15,18,3,7,8,61,8,43,30,38,1,2,0,17,28,12,5,8,1,5,1,5,2,1,8,17,3,3,7,3,15,4,10,3,2,15,46,34,3,0,3,1,22,4,1,0,3
3/24/15,1,13.62,5,0.384907437,236.005,100.4577,1193.25,7.4,5.4,3.78,1.88,190.2,0,52,5,72,4,10,58,10,16,32,90,5,3,16,6,54,16,13,87,15,18,3,7,8,61,8,43,30,38,1,2,0,17,28,12,5,8,1,5,1,5,2,1,8,17,3,3,7,3,15,4,10,3,2,15,46,34,3,0,3,1,22,4,1,0,3
3/25/15,1,15.44,5,0.384907437,236.005,100.4577,1192.55,7.4,5.4,3.78,1.93,190.2,0,52,5,72,4,10,58,10,16,32,90,5,3,16,6,54,16,13,87,15,18,3,7,8,61,8,43,30,38,1,2,0,17,28,12,5,8,1,5,1,5,2,1,8,17,3,3,7,3,15,4,10,3,2,15,46,34,3,0,3,1,22,4,1,0,3
3/26/15,1,15.8,5,0.384907437,236.005,100.4577,1209.4,7.4,5.4,3.69,2.01,190.4,0,52,5,72,4,10,58,10,16,32,90,5,3,16,6,54,16,13,87,15,18,3,7,8,61,8,43,30,38,1,2,0,17,28,12,5,8,1,5,1,5,2,1,8,17,3,3,7,3,15,4,10,3,2,15,46,34,3,0,3,1,22,4,1,0,3
3/27/15,1,15.07,5,0.384907437,236.005,100.4577,1198,7.4,5.4,3.69,1.95,190.4,0,52,5,72,4,10,58,10,16,32,90,5,3,16,6,54,16,13,87,15,18,3,7,8,61,8,43,30,38,1,2,0,17,28,12,5,8,1,5,1,5,2,1,8,17,3,3,7,3,15,4,10,3,2,15,46,34,3,0,3,1,22,4,1,0,3
3/30/15,1,14.51,5,0.384907437,236.005,100.4577,1187.4,7.4,5.4,3.69,1.96,190.4,0,52,5,72,4,10,58,10,16,32,90,5,3,16,6,54,16,13,87,15,18,3,7,8,61,8,43,30,38,1,2,0,17,28,12,5,8,1,5,1,5,2,1,8,17,3,3,7,3,15,4,10,3,2,15,46,34,3,0,3,1,22,4,1,0,3
3/31/15,1,15.29,5,0.384907437,236.005,100.4577,1179.25,7.4,5.4,3.69,1.94,190.4,0,52,5,72,4,10,58,10,16,32,90,5,3,16,6,54,16,13,87,15,18,3,7,8,61,8,43,30,38,1,2,0,17,28,12,5,8,1,5,1,5,2,1,8,17,3,3,7,3,15,4,10,3,2,15,46,34,3,0,3,1,22,4,1,0,3
4/1/15,1,15.11,3.1,0.384907437,236.156,100.4959,1181.25,7.6,5.4,3.69,1.87,190.4,0,50,5,71,4,9,61,10,16,34,94,5,4,18,6,56,16,12,91,16,17,3,7,8,67,8,44,30,38,1,2,0,17,28,11,5,7,1,5,1,5,1,0,8,17,3,3,6,3,14,4,12,3,2,18,51,30,2,0,3,1,29,4,0,0,4
4/2/15,1,14.67,3.1,0.384907437,236.156,100.4959,1201.5,7.6,5.4,3.7,1.92,191.1,0,50,5,71,4,9,61,10,16,34,94,5,4,18,6,56,16,12,91,16,17,3,7,8,67,8,44,30,38,1,2,0,17,28,11,5,7,1,5,1,5,1,0,8,17,3,3,6,3,14,4,12,3,2,18,51,30,2,0,3,1,29,4,0,0,4
4/6/15,1,14.74,3.1,0.384907437,236.156,100.4959,1201.5,7.6,5.4,3.7,1.92,191.1,0,50,5,71,4,9,61,10,16,34,94,5,4,18,6,56,16,12,91,16,17,3,7,8,67,8,44,30,38,1,2,0,17,28,11,5,7,1,5,1,5,1,0,8,17,3,3,6,3,14,4,12,3,2,18,51,30,2,0,3,1,29,4,0,0,4
4/7/15,1,14.78,3.1,0.384907437,236.156,100.4959,1208.5,7.6,5.4,3.7,1.89,191.1,0,50,5,71,4,9,61,10,16,34,94,5,4,18,6,56,16,12,91,16,17,3,7,8,67,8,44,30,38,1,2,0,17,28,11,5,7,1,5,1,5,1,0,8,17,3,3,6,3,14,4,12,3,2,18,51,30,2,0,3,1,29,4,0,0,4
4/8/15,1,13.98,3.1,0.384907437,236.156,100.4959,1211.1,7.6,5.4,3.7,1.92,191.1,0,50,5,71,4,9,61,10,16,34,94,5,4,18,6,56,16,12,91,16,17,3,7,8,67,8,44,30,38,1,2,0,17,28,11,5,7,1,5,1,5,1,0,8,17,3,3,6,3,14,4,12,3,2,18,51,30,2,0,3,1,29,4,0,0,4
4/9/15,1,13.09,3.1,0.384907437,236.156,100.4959,1196,7.6,5.4,3.66,1.97,192.1,0,50,5,71,4,9,61,10,16,34,94,5,4,18,6,56,16,12,91,16,17,3,7,8,67,8,44,30,38,1,2,0,17,28,11,5,7,1,5,1,5,1,0,8,17,3,3,6,3,14,4,12,3,2,18,51,30,2,0,3,1,29,4,0,0,4
4/10/15,1,12.58,3.1,0.384907437,236.156,100.4959,1201.9,7.6,5.4,3.66,1.96,192.1,0,50,5,71,4,9,61,10,16,34,94,5,4,18,6,56,16,12,91,16,17,3,7,8,67,8,44,30,38,1,2,0,17,28,11,5,7,1,5,1,5,1,0,8,17,3,3,6,3,14,4,12,3,2,18,51,30,2,0,3,1,29,4,0,0,4
4/13/15,1,13.94,3.1,0.384907437,236.156,100.4959,1197.85,7.6,5.4,3.66,1.94,192.1,0,50,5,71,4,9,61,10,16,34,94,5,4,18,6,56,16,12,91,16,17,3,7,8,67,8,44,30,38,1,2,0,17,28,11,5,7,1,5,1,5,1,0,8,17,3,3,6,3,14,4,12,3,2,18,51,30,2,0,3,1,29,4,0,0,4
4/14/15,1,13.67,3.1,0.384907437,236.156,100.4959,1191.45,7.6,5.4,3.66,1.9,192.1,0,50,5,71,4,9,61,10,16,34,94,5,4,18,6,56,16,12,91,16,17,3,7,8,67,8,44,30,38,1,2,0,17,28,11,5,7,1,5,1,5,1,0,8,17,3,3,6,3,14,4,12,3,2,18,51,30,2,0,3,1,29,4,0,0,4
4/15/15,1,12.84,3.1,0.384907437,236.156,100.4959,1189.85,7.6,5.4,3.66,1.91,192.1,0,50,5,71,4,9,61,10,16,34,94,5,4,18,6,56,16,12,91,16,17,3,7,8,67,8,44,30,38,1,2,0,17,28,11,5,7,1,5,1,5,1,0,8,17,3,3,6,3,14,4,12,3,2,18,51,30,2,0,3,1,29,4,0,0,4
4/16/15,1,12.6,3.1,0.384907437,236.156,100.4959,1204.6,7.6,5.4,3.67,1.9,192.9,0,50,5,71,4,9,61,10,16,34,94,5,4,18,6,56,16,12,91,16,17,3,7,8,67,8,44,30,38,1,2,0,17,28,11,5,7,1,5,1,5,1,0,8,17,3,3,6,3,14,4,12,3,2,18,51,30,2,0,3,1,29,4,0,0,4
4/17/15,1,13.89,3.1,0.384907437,236.156,100.4959,1204.55,7.6,5.4,3.67,1.87,192.9,0,50,5,71,4,9,61,10,16,34,94,5,4,18,6,56,16,12,91,16,17,3,7,8,67,8,44,30,38,1,2,0,17,28,11,5,7,1,5,1,5,1,0,8,17,3,3,6,3,14,4,12,3,2,18,51,30,2,0,3,1,29,4,0,0,4
4/20/15,1,13.3,3.1,0.384907437,236.156,100.4959,1203.25,7.6,5.4,3.67,1.9,192.9,0,50,5,71,4,9,61,10,16,34,94,5,4,18,6,56,16,12,91,16,17,3,7,8,67,8,44,30,38,1,2,0,17,28,11,5,7,1,5,1,5,1,0,8,17,3,3,6,3,14,4,12,3,2,18,51,30,2,0,3,1,29,4,0,0,4
4/21/15,1,13.25,3.1,0.384907437,236.156,100.4959,1197.7,7.6,5.4,3.67,1.92,192.9,0,50,5,71,4,9,61,10,16,34,94,5,4,18,6,56,16,12,91,16,17,3,7,8,67,8,44,30,38,1,2,0,17,28,11,5,7,1,5,1,5,1,0,8,17,3,3,6,3,14,4,12,3,2,18,51,30,2,0,3,1,29,4,0,0,4
4/22/15,1,12.71,3.1,0.384907437,236.156,100.4959,1202.4,7.6,5.4,3.67,1.99,192.9,0,50,5,71,4,9,61,10,16,34,94,5,4,18,6,56,16,12,91,16,17,3,7,8,67,8,44,30,38,1,2,0,17,28,11,5,7,1,5,1,5,1,0,8,17,3,3,6,3,14,4,12,3,2,18,51,30,2,0,3,1,29,4,0,0,4
4/23/15,1,12.48,3.1,0.384907437,236.156,100.4959,1187.75,7.6,5.4,3.65,1.96,193.3,0,50,5,71,4,9,61,10,16,34,94,5,4,18,6,56,16,12,91,16,17,3,7,8,67,8,44,30,38,1,2,0,17,28,11,5,7,1,5,1,5,1,0,8,17,3,3,6,3,14,4,12,3,2,18,51,30,2,0,3,1,29,4,0,0,4
4/24/15,1,12.29,3.1,0.384907437,236.156,100.4959,1192.15,7.6,5.4,3.65,1.93,193.3,0,50,5,71,4,9,61,10,16,34,94,5,4,18,6,56,16,12,91,16,17,3,7,8,67,8,44,30,38,1,2,0,17,28,11,5,7,1,5,1,5,1,0,8,17,3,3,6,3,14,4,12,3,2,18,51,30,2,0,3,1,29,4,0,0,4
4/27/15,1,13.12,3.1,0.384907437,236.156,100.4959,1182.75,7.6,5.4,3.65,1.94,193.3,0,50,5,71,4,9,61,10,16,34,94,5,4,18,6,56,16,12,91,16,17,3,7,8,67,8,44,30,38,1,2,0,17,28,11,5,7,1,5,1,5,1,0,8,17,3,3,6,3,14,4,12,3,2,18,51,30,2,0,3,1,29,4,0,0,4
4/28/15,1,12.41,3.1,0.384907437,236.156,100.4959,1201.4,7.6,5.4,3.65,2,193.3,0,50,5,71,4,9,61,10,16,34,94,5,4,18,6,56,16,12,91,16,17,3,7,8,67,8,44,30,38,1,2,0,17,28,11,5,7,1,5,1,5,1,0,8,17,3,3,6,3,14,4,12,3,2,18,51,30,2,0,3,1,29,4,0,0,4
4/29/15,1,13.39,3.1,0.384907437,236.156,100.4959,1204.8,7.6,5.4,3.65,2.06,193.3,0,50,5,71,4,9,61,10,16,34,94,5,4,18,6,56,16,12,91,16,17,3,7,8,67,8,44,30,38,1,2,0,17,28,11,5,7,1,5,1,5,1,0,8,17,3,3,6,3,14,4,12,3,2,18,51,30,2,0,3,1,29,4,0,0,4
4/30/15,1,14.55,3.1,0.384907437,236.156,100.4959,1204.3,7.6,5.4,3.68,2.05,192.3,0,50,5,71,4,9,61,10,16,34,94,5,4,18,6,56,16,12,91,16,17,3,7,8,67,8,44,30,38,1,2,0,17,28,11,5,7,1,5,1,5,1,0,8,17,3,3,6,3,14,4,12,3,2,18,51,30,2,0,3,1,29,4,0,0,4
5/1/15,1,12.7,3.1,0.384907437,236.974,100.5822,1179,7.5,5.6,3.68,2.12,192.3,0,48,4,74,3,8,57,9,15,26,87,4,3,15,5,54,15,11,88,14,15,2,7,9,70,8,44,28,37,1,2,0,16,25,11,5,6,1,4,1,5,2,0,8,14,2,2,6,3,14,4,11,3,2,18,53,44,3,0,3,1,35,4,0,0,3
5/4/15,1,12.85,3.1,0.384907437,236.974,100.5822,1179,7.5,5.6,3.68,2.16,192.3,0,48,4,74,3,8,57,9,15,26,87,4,3,15,5,54,15,11,88,14,15,2,7,9,70,8,44,28,37,1,2,0,16,25,11,5,6,1,4,1,5,2,0,8,14,2,2,6,3,14,4,11,3,2,18,53,44,3,0,3,1,35,4,0,0,3
5/5/15,1,14.31,3.1,0.384907437,236.974,100.5822,1187.4,7.5,5.6,3.68,2.19,192.3,0,48,4,74,3,8,57,9,15,26,87,4,3,15,5,54,15,11,88,14,15,2,7,9,70,8,44,28,37,1,2,0,16,25,11,5,6,1,4,1,5,2,0,8,14,2,2,6,3,14,4,11,3,2,18,53,44,3,0,3,1,35,4,0,0,3
5/6/15,1,15.15,3.1,0.384907437,236.974,100.5822,1191.25,7.5,5.6,3.68,2.25,192.3,0,48,4,74,3,8,57,9,15,26,87,4,3,15,5,54,15,11,88,14,15,2,7,9,70,8,44,28,37,1,2,0,16,25,11,5,6,1,4,1,5,2,0,8,14,2,2,6,3,14,4,11,3,2,18,53,44,3,0,3,1,35,4,0,0,3
5/7/15,1,15.13,3.1,0.384797881,236.974,100.5822,1183,7.5,5.6,3.8,2.18,191.6,0,48,4,74,3,8,57,9,15,26,87,4,3,15,5,54,15,11,88,14,15,2,7,9,70,8,44,28,37,1,2,0,16,25,11,5,6,1,4,1,5,2,0,8,14,2,2,6,3,14,4,11,3,2,18,53,44,3,0,3,1,35,4,0,0,3
5/8/15,1,12.86,3.1,0.384797881,236.974,100.5822,1185.25,7.5,5.6,3.8,2.16,191.6,0,48,4,74,3,8,57,9,15,26,87,4,3,15,5,54,15,11,88,14,15,2,7,9,70,8,44,28,37,1,2,0,16,25,11,5,6,1,4,1,5,2,0,8,14,2,2,6,3,14,4,11,3,2,18,53,44,3,0,3,1,35,4,0,0,3
5/11/15,1,13.85,3.1,0.384797881,236.974,100.5822,1184.75,7.5,5.6,3.8,2.28,191.6,0,48,4,74,3,8,57,9,15,26,87,4,3,15,5,54,15,11,88,14,15,2,7,9,70,8,44,28,37,1,2,0,16,25,11,5,6,1,4,1,5,2,0,8,14,2,2,6,3,14,4,11,3,2,18,53,44,3,0,3,1,35,4,0,0,3
5/12/15,1,13.86,3.1,0.384797881,236.974,100.5822,1184.45,7.5,5.6,3.8,2.28,191.6,0,48,4,74,3,8,57,9,15,26,87,4,3,15,5,54,15,11,88,14,15,2,7,9,70,8,44,28,37,1,2,0,16,25,11,5,6,1,4,1,5,2,0,8,14,2,2,6,3,14,4,11,3,2,18,53,44,3,0,3,1,35,4,0,0,3
5/13/15,1,13.76,3.1,0.384797881,236.974,100.5822,1193,7.5,5.6,3.8,2.27,191.6,0,48,4,74,3,8,57,9,15,26,87,4,3,15,5,54,15,11,88,14,15,2,7,9,70,8,44,28,37,1,2,0,16,25,11,5,6,1,4,1,5,2,0,8,14,2,2,6,3,14,4,11,3,2,18,53,44,3,0,3,1,35,4,0,0,3
5/14/15,1,12.74,3.1,0.384734479,236.974,100.5822,1214.75,7.5,5.6,3.85,2.23,191.4,0,48,4,74,3,8,57,9,15,26,87,4,3,15,5,54,15,11,88,14,15,2,7,9,70,8,44,28,37,1,2,0,16,25,11,5,6,1,4,1,5,2,0,8,14,2,2,6,3,14,4,11,3,2,18,53,44,3,0,3,1,35,4,0,0,3
5/15/15,1,12.38,3.1,0.384734479,236.974,100.5822,1216.3,7.5,5.6,3.85,2.14,191.4,0,48,4,74,3,8,57,9,15,26,87,4,3,15,5,54,15,11,88,14,15,2,7,9,70,8,44,28,37,1,2,0,16,25,11,5,6,1,4,1,5,2,0,8,14,2,2,6,3,14,4,11,3,2,18,53,44,3,0,3,1,35,4,0,0,3
5/18/15,1,12.73,3.1,0.384734479,236.974,100.5822,1228.15,7.5,5.6,3.85,2.23,191.4,0,48,4,74,3,8,57,9,15,26,87,4,3,15,5,54,15,11,88,14,15,2,7,9,70,8,44,28,37,1,2,0,16,25,11,5,6,1,4,1,5,2,0,8,14,2,2,6,3,14,4,11,3,2,18,53,44,3,0,3,1,35,4,0,0,3
5/19/15,1,12.85,3.1,0.384734479,236.974,100.5822,1219.65,7.5,5.6,3.85,2.27,191.4,0,48,4,74,3,8,57,9,15,26,87,4,3,15,5,54,15,11,88,14,15,2,7,9,70,8,44,28,37,1,2,0,16,25,11,5,6,1,4,1,5,2,0,8,14,2,2,6,3,14,4,11,3,2,18,53,44,3,0,3,1,35,4,0,0,3
5/20/15,1,12.88,3.1,0.384734479,236.974,100.5822,1206.75,7.5,5.6,3.85,2.26,191.4,0,48,4,74,3,8,57,9,15,26,87,4,3,15,5,54,15,11,88,14,15,2,7,9,70,8,44,28,37,1,2,0,16,25,11,5,6,1,4,1,5,2,0,8,14,2,2,6,3,14,4,11,3,2,18,53,44,3,0,3,1,35,4,0,0,3
5/21/15,1,12.11,3.1,0.384685366,236.974,100.5822,1209.6,7.5,5.6,3.84,2.19,191.5,0,48,4,74,3,8,57,9,15,26,87,4,3,15,5,54,15,11,88,14,15,2,7,9,70,8,44,28,37,1,2,0,16,25,11,5,6,1,4,1,5,2,0,8,14,2,2,6,3,14,4,11,3,2,18,53,44,3,0,3,1,35,4,0,0,3
5/22/15,1,12.13,3.1,0.384685366,236.974,100.5822,1211,7.5,5.6,3.84,2.21,191.5,0,48,4,74,3,8,57,9,15,26,87,4,3,15,5,54,15,11,88,14,15,2,7,9,70,8,44,28,37,1,2,0,16,25,11,5,6,1,4,1,5,2,0,8,14,2,2,6,3,14,4,11,3,2,18,53,44,3,0,3,1,35,4,0,0,3
5/26/15,1,14.06,3.1,0.384685366,236.974,100.5822,1194,7.5,5.6,3.84,2.14,191.5,0,48,4,74,3,8,57,9,15,26,87,4,3,15,5,54,15,11,88,14,15,2,7,9,70,8,44,28,37,1,2,0,16,25,11,5,6,1,4,1,5,2,0,8,14,2,2,6,3,14,4,11,3,2,18,53,44,3,0,3,1,35,4,0,0,3
5/27/15,1,13.27,3.1,0.384685366,236.974,100.5822,1187.85,7.5,5.6,3.84,2.14,191.5,0,48,4,74,3,8,57,9,15,26,87,4,3,15,5,54,15,11,88,14,15,2,7,9,70,8,44,28,37,1,2,0,16,25,11,5,6,1,4,1,5,2,0,8,14,2,2,6,3,14,4,11,3,2,18,53,44,3,0,3,1,35,4,0,0,3
5/28/15,1,13.31,3.1,0.384674762,236.974,100.5822,1189.45,7.5,5.6,3.87,2.13,192,0,48,4,74,3,8,57,9,15,26,87,4,3,15,5,54,15,11,88,14,15,2,7,9,70,8,44,28,37,1,2,0,16,25,11,5,6,1,4,1,5,2,0,8,14,2,2,6,3,14,4,11,3,2,18,53,44,3,0,3,1,35,4,0,0,3
5/29/15,1,13.84,3.1,0.384674762,236.974,100.5822,1190.4,7.5,5.6,3.87,2.12,192,0,48,4,74,3,8,57,9,15,26,87,4,3,15,5,54,15,11,88,14,15,2,7,9,70,8,44,28,37,1,2,0,16,25,11,5,6,1,4,1,5,2,0,8,14,2,2,6,3,14,4,11,3,2,18,53,44,3,0,3,1,35,4,0,0,3
6/1/15,1,13.97,3.1,0.384674762,237.684,100.6768,1187.3,7.6,5.3,3.87,2.19,192,0,47,5,72,3,10,58,8,14,25,94,4,3,15,5,54,14,11,92,13,15,2,7,9,94,7,46,28,40,1,2,0,16,29,10,9,8,1,5,1,6,1,0,8,15,2,3,6,3,13,3,14,3,1,14,71,38,3,0,3,2,65,5,0,0,4
6/2/15,0,14.24,3.1,0.384674762,237.684,100.6768,1188.75,7.6,5.3,3.87,2.27,192,0,47,5,72,3,10,58,8,14,25,94,4,3,15,5,54,14,11,92,13,15,2,7,9,94,7,46,28,40,1,2,0,16,29,10,9,8,1,5,1,6,1,0,8,15,2,3,6,3,13,3,14,3,1,14,71,38,3,0,3,2,65,5,0,0,4
6/3/15,0,13.66,3.1,0.384674762,237.684,100.6768,1186.6,7.6,5.3,3.87,2.38,192,0,47,5,72,3,10,58,8,14,25,94,4,3,15,5,54,14,11,92,13,15,2,7,9,94,7,46,28,40,1,2,0,16,29,10,9,8,1,5,1,6,1,0,8,15,2,3,6,3,13,3,14,3,1,14,71,38,3,0,3,2,65,5,0,0,4
6/4/15,0,14.71,3.1,0.384654641,237.684,100.6768,1182.45,7.6,5.3,3.87,2.31,192.3,0,47,5,72,3,10,58,8,14,25,94,4,3,15,5,54,14,11,92,13,15,2,7,9,94,7,46,28,40,1,2,0,16,29,10,9,8,1,5,1,6,1,0,8,15,2,3,6,3,13,3,14,3,1,14,71,38,3,0,3,2,65,5,0,0,4
6/5/15,0,14.21,3.1,0.384654641,237.684,100.6768,1175.9,7.6,5.3,3.87,2.41,192.3,0,47,5,72,3,10,58,8,14,25,94,4,3,15,5,54,14,11,92,13,15,2,7,9,94,7,46,28,40,1,2,0,16,29,10,9,8,1,5,1,6,1,0,8,15,2,3,6,3,13,3,14,3,1,14,71,38,3,0,3,2,65,5,0,0,4
6/8/15,0,15.29,3.1,0.384654641,237.684,100.6768,1173.4,7.6,5.3,3.87,2.39,192.3,0,47,5,72,3,10,58,8,14,25,94,4,3,15,5,54,14,11,92,13,15,2,7,9,94,7,46,28,40,1,2,0,16,29,10,9,8,1,5,1,6,1,0,8,15,2,3,6,3,13,3,14,3,1,14,71,38,3,0,3,2,65,5,0,0,4
6/9/15,0,14.47,3.1,0.384654641,237.684,100.6768,1181,7.6,5.3,3.87,2.42,192.3,0,47,5,72,3,10,58,8,14,25,94,4,3,15,5,54,14,11,92,13,15,2,7,9,94,7,46,28,40,1,2,0,16,29,10,9,8,1,5,1,6,1,0,8,15,2,3,6,3,13,3,14,3,1,14,71,38,3,0,3,2,65,5,0,0,4
6/10/15,0,13.22,3.1,0.384654641,237.684,100.6768,1186,7.6,5.3,3.87,2.5,192.3,0,47,5,72,3,10,58,8,14,25,94,4,3,15,5,54,14,11,92,13,15,2,7,9,94,7,46,28,40,1,2,0,16,29,10,9,8,1,5,1,6,1,0,8,15,2,3,6,3,13,3,14,3,1,14,71,38,3,0,3,2,65,5,0,0,4
6/11/15,0,12.85,3.1,0.384606951,237.684,100.6768,1180.5,7.6,5.3,4.04,2.39,191.8,0,47,5,72,3,10,58,8,14,25,94,4,3,15,5,54,14,11,92,13,15,2,7,9,94,7,46,28,40,1,2,0,16,29,10,9,8,1,5,1,6,1,0,8,15,2,3,6,3,13,3,14,3,1,14,71,38,3,0,3,2,65,5,0,0,4
6/12/15,0,13.78,3.1,0.384606951,237.684,100.6768,1179.25,7.6,5.3,4.04,2.39,191.8,0,47,5,72,3,10,58,8,14,25,94,4,3,15,5,54,14,11,92,13,15,2,7,9,94,7,46,28,40,1,2,0,16,29,10,9,8,1,5,1,6,1,0,8,15,2,3,6,3,13,3,14,3,1,14,71,38,3,0,3,2,65,5,0,0,4
